crt.sh ID,Logged At,Not Before,Not After,Common Name,Matching Identities,Issuer Name
14412298410,2024-09-03,2024-09-03,2024-12-02,"sales.plaid.com","sales.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14414955706,2024-09-03,2024-09-03,2024-12-02,"sandbox-card.plaid.com","sandbox-card.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14414969101,2024-09-03,2024-09-03,2024-12-02,"sandbox-card.plaid.com","sandbox-card.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14414966094,2024-09-03,2024-09-03,2024-12-02,"production-card.plaid.com","production-card.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14414974662,2024-09-03,2024-09-03,2024-12-02,"production-card.plaid.com","production-card.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14414989340,2024-09-03,2024-09-03,2024-12-02,"development-card.plaid.com","development-card.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14414986894,2024-09-03,2024-09-03,2024-12-02,"development-card.plaid.com","development-card.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14421141913,2024-09-04,2024-09-04,2024-12-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14421980852,2024-09-04,2024-09-04,2024-12-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14421154236,2024-09-04,2024-09-04,2024-12-03,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14421989197,2024-09-04,2024-09-04,2024-12-03,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14424915393,2024-09-04,2024-09-04,2024-12-03,"api.my.plaid.com","api.my.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14427348995,2024-09-04,2024-09-04,2024-12-03,"api.my.plaid.com","api.my.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14432204570,2024-09-05,2024-09-05,2025-10-05,"brand.plaid.com","brand.plaid.com","C=US, O=Amazon, CN=Amazon RSA 2048 M02"
14468643491,2024-09-07,2024-09-07,2024-12-06,"customer-oversight.plaid.com","customer-oversight.plaid.com","C=US, O=Google Trust Services, CN=WR1"
14468637211,2024-09-07,2024-09-07,2024-12-06,"customer-oversight.plaid.com","customer-oversight.plaid.com","C=US, O=Google Trust Services, CN=WE1"
14487199128,2024-09-09,2024-09-09,2024-12-08,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14487210304,2024-09-09,2024-09-09,2024-12-08,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14487216964,2024-09-09,2024-09-09,2024-12-08,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14487227202,2024-09-09,2024-09-09,2024-12-08,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14525187299,2024-09-12,2024-09-12,2025-10-13,"usbank-production-api-2024.plaid.com","usbank-production-api-2024.plaid.com
www.usbank-production-api-2024.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
14527341012,2024-09-12,2024-09-12,2025-10-02,"asset-report-ds-prod.plaid.com","asset-report-ds-prod.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
14527735794,2024-09-12,2024-09-12,2025-10-13,"citi-sandbox-api-20211110.plaid.com","citi-sandbox-api-20211110.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
14527867115,2024-09-12,2024-09-12,2025-10-13,"citi-production-api-20211110.plaid.com","citi-production-api-20211110.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
14537998095,2024-09-13,2024-09-13,2024-12-12,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14537996165,2024-09-13,2024-09-13,2024-12-12,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14541967473,2024-09-13,2024-09-13,2024-12-12,"api.dashboard.plaid.com","api.dashboard.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14541971364,2024-09-13,2024-09-13,2024-12-12,"api.dashboard.plaid.com","api.dashboard.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14561332915,2024-09-15,2024-09-15,2024-12-14,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14561340007,2024-09-15,2024-09-15,2024-12-14,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14572479053,2024-09-16,2024-09-16,2025-10-14,"fiserv-sandbox.plaid.com","fiserv-sandbox.plaid.com
www.fiserv-sandbox.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
14572622698,2024-09-16,2024-09-16,2025-10-14,"fiserv-prod.plaid.com","fiserv-prod.plaid.com
www.fiserv-prod.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
14573035658,2024-09-16,2024-09-16,2025-10-17,"amex-sandbox-api-20211022.plaid.com","amex-sandbox-api-20211022.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
14591911586,2024-09-18,2024-09-18,2024-12-17,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14591910560,2024-09-18,2024-09-18,2024-12-17,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14591918199,2024-09-18,2024-09-18,2024-12-17,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14591914175,2024-09-18,2024-09-18,2024-12-17,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14602533735,2024-09-19,2024-09-19,2024-12-18,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
14602534456,2024-09-19,2024-09-19,2024-12-18,"fin.plaid.com","fin.plaid.com","C=AT, O=ZeroSSL, CN=ZeroSSL RSA Domain Secure Site CA"
14613151362,2024-09-20,2024-09-20,2025-09-24,"scgateway.plaid.com","scgateway.plaid.com
www.scgateway.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
14616302455,2024-09-20,2024-09-20,2024-12-19,"api.dashboard.plaid.com","api.dashboard.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14616725981,2024-09-20,2024-09-20,2024-12-19,"api.dashboard.plaid.com","api.dashboard.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14616370327,2024-09-20,2024-09-20,2024-12-19,"api.my-testing.plaid.com","api.my-testing.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14616820919,2024-09-20,2024-09-20,2024-12-19,"api.my-testing.plaid.com","api.my-testing.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14655884761,2024-09-23,2024-09-23,2024-12-22,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14655889011,2024-09-23,2024-09-23,2024-12-22,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14657400218,2024-09-23,2024-09-23,2024-12-22,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14657399024,2024-09-23,2024-09-23,2024-12-22,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14658912837,2024-09-23,2024-09-23,2024-12-22,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14658924012,2024-09-23,2024-09-23,2024-12-22,"ja.riws.status.ricoh.com","status.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14658964057,2024-09-23,2024-09-23,2024-12-22,"api.firstplatypusbank.plaid.com","api.firstplatypusbank.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14658960313,2024-09-23,2024-09-23,2024-12-22,"api.firstplatypusbank.plaid.com","api.firstplatypusbank.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14661103614,2024-09-23,2024-09-23,2024-12-22,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14661107630,2024-09-23,2024-09-23,2024-12-22,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14664571764,2024-09-24,2024-09-24,2025-10-01,"sfgateway.plaid.com","sfgateway.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
14665198568,2024-09-24,2024-05-14,2025-06-14,"*.plaid.com","*.plaid.com
plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
14676772540,2024-09-24,2024-09-24,2024-12-23,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14676780140,2024-09-24,2024-09-24,2024-12-23,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14681844406,2024-09-25,2024-09-25,2024-12-24,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14681861040,2024-09-25,2024-09-25,2024-12-24,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14685805743,2024-09-25,2024-09-25,2024-12-24,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14685807368,2024-09-25,2024-09-25,2024-12-24,"ac.awesomedrives.com","status-beta.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14686571338,2024-09-25,2024-09-25,2025-09-30,"yyzgateway.plaid.com","yyzgateway.plaid.com","C=US, O=DigiCert Inc, CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1"
14686649493,2024-09-25,2024-09-25,2024-12-24,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14686646225,2024-09-25,2024-09-25,2024-12-24,"*.sandbox.ue1.plaid.com","*.sandbox.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699034624,2024-09-26,2024-09-26,2024-12-25,"metrics.plaid.com","metrics.plaid.com
m.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699043314,2024-09-26,2024-09-26,2024-12-25,"metrics.plaid.com","metrics.plaid.com
m.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699040270,2024-09-26,2024-09-26,2024-12-25,"metrics.plaid.com","metrics.plaid.com
m.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699047850,2024-09-26,2024-09-26,2024-12-25,"metrics.plaid.com","metrics.plaid.com
m.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699776935,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14699781869,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14699777077,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699781912,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699786360,2024-09-26,2024-09-26,2024-12-25,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14699791747,2024-09-26,2024-09-26,2024-12-25,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14699795945,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699789904,2024-09-26,2024-09-26,2024-12-25,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699792083,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699792190,2024-09-26,2024-09-26,2024-12-25,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699785618,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699792312,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699786367,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14699792212,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14699792197,2024-09-26,2024-09-26,2024-12-25,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699792261,2024-09-26,2024-09-26,2024-12-25,"*.util.ue1.plaid.com","*.util.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699865372,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14699869628,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14700227820,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14700234156,2024-09-26,2024-09-26,2024-12-25,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14710407794,2024-09-27,2024-09-27,2024-12-26,"api.firstplaidypusbank.plaid.com","api.firstplaidypusbank.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14710417019,2024-09-27,2024-09-27,2024-12-26,"api.firstplaidypusbank.plaid.com","api.firstplaidypusbank.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14733034563,2024-09-29,2024-09-29,2024-12-28,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14733040157,2024-09-29,2024-09-29,2024-12-28,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14748658221,2024-09-30,2024-09-30,2024-12-29,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14748672655,2024-09-30,2024-09-30,2024-12-29,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14751282135,2024-10-01,2024-10-01,2024-12-30,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14751287065,2024-10-01,2024-10-01,2024-12-30,"*.testing.ue1.plaid.com","*.testing.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14761930493,2024-10-01,2024-10-01,2024-12-30,"api.app-sandbox.plaid.com","api.app-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14761942996,2024-10-01,2024-10-01,2024-12-30,"api.app-sandbox.plaid.com","api.app-sandbox.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14762004346,2024-10-01,2024-10-01,2024-12-30,"api.app.plaid.com","api.app.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14762009976,2024-10-01,2024-10-01,2024-12-30,"api.app.plaid.com","api.app.plaid.com","C=US, O=Let's Encrypt, CN=R11"
14805366447,2024-10-05,2024-10-05,2025-01-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14805378703,2024-10-05,2024-10-05,2025-01-03,"*.plaid.com","*.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14840161097,2024-10-08,2024-10-07,2025-01-05,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14840177591,2024-10-08,2024-10-07,2025-01-05,"*.prod.ue1.plaid.com","*.prod.ue1.plaid.com","C=US, O=Let's Encrypt, CN=R10"
14840285760,2024-10-08,2024-10-07,2025-01-05,"security.plaid.com","security.plaid.com","C=US, O=Google Trust Services, CN=WR1"
14840290089,2024-10-08,2024-10-07,2025-01-05,"security.plaid.com","security.plaid.com","C=US, O=Google Trust Services, CN=WE1"
